customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST04033,Female,0,Yes,Yes,64,No,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),112.91,7226.24,Yes
CUST04034,Male,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Mailed check,101.31,0.0,Yes
CUST04035,Male,0,No,Yes,59,Yes,No phone service,No,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,30.63,1807.17,No
CUST04036,Female,0,Yes,No,24,No,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),110.02,2640.48,No
CUST04037,Female,1,No,No,9,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),22.4,201.6,No
CUST04038,Female,0,No,No,49,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,64.46,3158.54,Yes
CUST04039,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,70.06,770.66,No
CUST04040,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No,Yes,Yes,No,One year,Yes,Credit card (automatic),103.4,3205.4,No
CUST04041,Female,0,Yes,Yes,32,Yes,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,95.09,3042.88,No
CUST04042,Male,1,No,No,71,Yes,No,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,99.71,7079.41,No
CUST04043,Female,0,Yes,No,25,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),106.79,2669.75,Yes
CUST04044,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),67.61,2772.01,No
CUST04045,Male,0,No,Yes,49,No,No phone service,No,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.03,4803.47,No
CUST04046,Female,0,Yes,Yes,60,No,No,No,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),26.8,1608.0,Yes
CUST04047,Female,0,No,No,40,No,No,Fiber optic,Yes,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),64.45,2578.0,No
CUST04048,Female,0,Yes,Yes,56,No,No,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,One year,No,Mailed check,23.01,1288.56,No
CUST04049,Female,0,No,No,1,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,111.53,111.53,No
CUST04050,Female,0,No,Yes,69,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,115.84,7992.96,No
CUST04051,Female,0,Yes,No,30,Yes,No,No,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),28.39,851.7,No
CUST04052,Male,0,No,No,22,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,One year,No,Credit card (automatic),73.26,1611.72,No
CUST04053,Male,0,No,No,53,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.51,2783.03,Yes
CUST04054,Female,0,No,No,27,No,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No,One year,No,Mailed check,54.25,1464.75,No
CUST04055,Male,0,No,Yes,18,No,No,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),65.07,1171.26,No
CUST04056,Female,0,Yes,Yes,47,Yes,No phone service,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),32.51,1527.97,No
CUST04057,Male,0,Yes,No,1,No,No phone service,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),38.08,38.08,Yes
CUST04058,Male,0,Yes,Yes,10,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,77.74,777.4,Yes
CUST04059,Male,1,No,No,43,No,No phone service,Fiber optic,Yes,No,No internet service,No,No,No internet service,Two year,No,Bank transfer (automatic),21.88,940.84,No
CUST04060,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),79.98,4638.84,No
CUST04061,Male,0,No,Yes,58,No,No phone service,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),51.89,3009.62,No
CUST04062,Female,0,No,No,37,No,No phone service,DSL,No internet service,No,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),103.22,3819.14,No
CUST04063,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),80.0,1920.0,No
CUST04064,Male,0,Yes,Yes,20,No,No,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),90.81,1816.2,No
CUST04065,Male,0,Yes,No,41,No,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,No,Electronic check,31.44,1289.04,Yes
CUST04066,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,46.59,1630.65,Yes
CUST04067,Male,0,Yes,Yes,8,No,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),119.67,957.36,Yes
CUST04068,Female,0,No,Yes,11,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,63.37,697.07,Yes
CUST04069,Female,0,Yes,No,9,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),55.89,503.01,Yes
CUST04070,Male,0,Yes,No,58,No,No phone service,DSL,Yes,Yes,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),107.39,6228.62,No
CUST04071,Male,0,Yes,Yes,4,Yes,Yes,No,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,23.31,93.24,No
CUST04072,Male,0,Yes,No,32,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),73.48,2351.36,No
CUST04073,Male,1,No,No,68,No,Yes,DSL,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,41.03,2790.04,No
CUST04074,Female,0,Yes,Yes,62,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),56.82,3522.84,Yes
CUST04075,Male,0,Yes,No,28,No,Yes,DSL,No,Yes,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.98,1119.44,No
CUST04076,Female,1,Yes,No,17,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),23.78,404.26,No
CUST04077,Male,0,No,Yes,5,No,No,No,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),61.65,308.25,Yes
CUST04078,Female,0,Yes,No,52,No,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,98.92,5143.84,No
CUST04079,Male,0,Yes,Yes,31,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No,One year,Yes,Mailed check,115.2,3571.2,No
CUST04080,Male,1,Yes,No,41,No,Yes,DSL,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,82.39,3377.99,No
CUST04081,Female,1,No,No,46,No,No phone service,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,58.88,2708.48,No
CUST04082,Male,0,No,Yes,30,No,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),96.99,2909.7,Yes
CUST04083,Male,0,Yes,Yes,61,No,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,70.52,4301.72,No
CUST04084,Male,0,Yes,No,55,Yes,No phone service,No,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,56.76,3121.8,No
CUST04085,Female,0,No,Yes,10,Yes,No,DSL,Yes,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),37.91,379.1,No
CUST04086,Male,0,No,Yes,25,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),99.61,2490.25,Yes
CUST04087,Male,0,No,No,26,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),70.04,1821.04,Yes
CUST04088,Female,0,No,Yes,56,No,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),116.38,6517.28,Yes
CUST04089,Female,0,No,No,26,No,Yes,No,Yes,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),100.19,2604.94,No
CUST04090,Female,0,Yes,No,58,No,No,No,No internet service,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),62.0,3596.0,No
CUST04091,Male,0,Yes,Yes,61,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,94.09,5739.49,Yes
CUST04092,Male,0,Yes,No,19,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Electronic check,65.34,1241.46,No
CUST04093,Male,1,Yes,Yes,2,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,27.99,55.98,Yes
CUST04094,Female,0,No,No,15,Yes,No phone service,No,Yes,Yes,No,No,No internet service,No,One year,No,Electronic check,71.67,1075.05,No
CUST04095,Male,0,No,Yes,43,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,106.57,4582.51,Yes
CUST04096,Male,0,No,Yes,29,No,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),105.54,3060.66,No
CUST04097,Female,0,No,No,39,No,Yes,DSL,Yes,Yes,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),77.5,3022.5,No
CUST04098,Female,1,No,Yes,64,No,Yes,No,Yes,No internet service,No internet service,No,No internet service,No,One year,No,Bank transfer (automatic),58.0,3712.0,No
CUST04099,Female,0,Yes,Yes,28,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),21.01,588.28,No
CUST04100,Female,0,Yes,Yes,29,Yes,Yes,DSL,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),51.14,1483.06,Yes
CUST04101,Female,0,Yes,No,31,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,118.98,3688.38,No
CUST04102,Male,0,Yes,No,9,No,No,DSL,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,92.65,833.85,No
CUST04103,Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,91.76,4588.0,No
CUST04104,Male,0,No,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),96.11,672.77,No
CUST04105,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,82.01,4100.5,Yes
CUST04106,Female,0,No,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,78.59,2750.65,No
CUST04107,Female,0,No,No,54,No,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,65.36,3529.44,No
CUST04108,Female,1,No,Yes,34,No,Yes,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,64.39,2189.26,No
CUST04109,Male,0,Yes,No,35,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),107.08,3747.8,Yes
CUST04110,Female,1,Yes,Yes,55,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,59.35,3264.25,No
CUST04111,Female,0,Yes,No,35,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,104.03,3641.05,No
CUST04112,Female,0,No,Yes,60,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Electronic check,103.77,6226.2,No
CUST04113,Female,0,No,No,61,Yes,Yes,No,No internet service,No,No,No,Yes,Yes,One year,No,Mailed check,97.09,5922.49,No
CUST04114,Female,0,No,Yes,24,No,No phone service,Fiber optic,No,No,No,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),23.76,570.24,Yes
CUST04115,Male,0,No,No,63,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,34.8,2192.4,No
CUST04116,Male,0,Yes,No,59,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,51.47,3036.73,Yes
CUST04117,Male,0,No,Yes,56,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),104.75,5866.0,No
CUST04118,Female,0,Yes,No,69,No,No,No,No internet service,Yes,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),107.33,7405.77,No
CUST04119,Female,0,No,No,51,No,No phone service,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),24.16,1232.16,Yes
CUST04120,Female,0,Yes,No,55,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,52.47,2885.85,No
CUST04121,Male,0,No,No,62,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer (automatic),105.04,6512.48,No
CUST04122,Female,0,No,Yes,67,No,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),44.97,3012.99,No
CUST04123,Female,0,Yes,Yes,19,Yes,No phone service,No,No,Yes,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),117.6,2234.4,No
CUST04124,Female,0,Yes,No,53,No,No,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.93,3653.29,No
CUST04125,Male,0,No,Yes,0,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),113.73,0.0,No
CUST04126,Female,0,Yes,Yes,9,Yes,Yes,No,No,No internet service,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),62.88,565.92,Yes
CUST04127,Male,0,No,Yes,22,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),52.38,1152.36,No
CUST04128,Female,0,No,Yes,50,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,56.24,2812.0,No
CUST04129,Male,0,Yes,Yes,23,Yes,No,No,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,108.43,2493.89,No
CUST04130,Male,0,No,No,12,No,No,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,53.07,636.84,No
CUST04131,Male,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,No,Mailed check,86.93,2434.04,No
CUST04132,Female,0,Yes,No,57,No,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,66.98,3817.86,Yes
CUST04133,Female,0,No,Yes,42,No,Yes,No,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,114.17,4795.14,No
CUST04134,Male,0,No,No,9,No,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,35.94,323.46,Yes
CUST04135,Male,0,No,No,30,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.87,1886.1,No
CUST04136,Female,1,No,No,13,No,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,32.46,421.98,No
CUST04137,Female,0,Yes,Yes,33,No,No,No,No internet service,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,77.81,2567.73,No
CUST04138,Male,0,Yes,Yes,16,No,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,One year,No,Credit card (automatic),60.29,964.64,No
CUST04139,Female,0,Yes,No,20,No,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.09,521.8,No
CUST04140,Female,0,No,No,66,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),104.98,6928.68,No
CUST04141,Female,0,Yes,Yes,57,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),57.55,3280.35,No
CUST04142,Female,0,Yes,Yes,7,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),69.36,485.52,No
CUST04143,Male,1,Yes,No,37,No,Yes,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,60.75,2247.75,No
CUST04144,Female,0,No,Yes,25,No,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,68.87,1721.75,Yes
CUST04145,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),21.63,1362.69,Yes
CUST04146,Male,1,Yes,Yes,29,No,No phone service,DSL,No internet service,No,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.55,2944.95,No
CUST04147,Male,1,No,Yes,8,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.23,425.84,Yes
CUST04148,Female,0,No,Yes,31,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),92.45,2865.95,Yes
CUST04149,Female,1,No,Yes,10,No,Yes,No,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,26.49,264.9,No
CUST04150,Female,0,No,No,33,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.38,2388.54,Yes
CUST04151,Female,1,No,No,17,Yes,No,No,No,No,No internet service,No,No,No internet service,Two year,Yes,Mailed check,110.88,1884.96,No
CUST04152,Male,0,No,No,18,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,59.82,1076.76,No
CUST04153,Male,0,Yes,No,53,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),39.73,2105.69,No
CUST04154,Male,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,29.91,1076.76,No
CUST04155,Female,0,No,No,11,No,No,DSL,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),105.91,1165.01,Yes
CUST04156,Female,0,No,Yes,3,Yes,Yes,No,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),43.88,131.64,Yes
CUST04157,Female,0,Yes,Yes,42,Yes,No phone service,No,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),117.51,4935.42,No
CUST04158,Female,0,No,No,26,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),44.78,1164.28,No
CUST04159,Male,0,No,No,50,No,Yes,No,No internet service,No internet service,No internet service,No,Yes,No,One year,No,Mailed check,68.1,3405.0,No
CUST04160,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),65.8,263.2,No
CUST04161,Female,0,No,Yes,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),26.2,131.0,Yes
CUST04162,Male,0,No,Yes,55,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,73.18,4024.9,Yes
CUST04163,Female,0,Yes,Yes,67,No,Yes,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.26,5846.42,Yes
CUST04164,Female,1,Yes,Yes,43,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.21,4051.03,Yes
CUST04165,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,72.26,1011.64,No
CUST04166,Female,0,Yes,No,41,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),101.26,4151.66,Yes
CUST04167,Female,0,Yes,No,10,No,No phone service,DSL,Yes,No,No internet service,No,No,Yes,Two year,Yes,Mailed check,95.21,952.1,Yes
CUST04168,Male,0,No,No,10,No,No,No,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),39.4,394.0,No
CUST04169,Female,0,No,Yes,65,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),60.16,3910.4,No
CUST04170,Female,0,No,Yes,26,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,No internet service,Two year,Yes,Electronic check,34.26,890.76,No
CUST04171,Male,0,No,No,57,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,33.34,1900.38,Yes
CUST04172,Female,0,No,Yes,71,No,Yes,No,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),91.21,6475.91,Yes
CUST04173,Male,0,Yes,Yes,20,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Two year,Yes,Mailed check,73.05,1461.0,No
CUST04174,Female,0,No,Yes,20,Yes,No,DSL,Yes,No,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),80.09,1601.8,No
CUST04175,Male,1,No,Yes,71,No,No phone service,DSL,Yes,Yes,No internet service,No,No,Yes,One year,No,Credit card (automatic),93.22,6618.62,No
CUST04176,Male,0,No,No,0,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),47.72,0.0,No
CUST04177,Male,0,No,Yes,57,No,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,60.14,3427.98,No
CUST04178,Female,0,No,No,12,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,No,Credit card (automatic),80.68,968.16,Yes
CUST04179,Male,0,Yes,Yes,5,Yes,Yes,No,No,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer (automatic),29.66,148.3,No
CUST04180,Male,0,No,Yes,57,No,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,One year,No,Mailed check,103.31,5888.67,No
CUST04181,Male,0,No,No,16,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),54.34,869.44,Yes
CUST04182,Male,1,No,No,11,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),85.88,944.68,No
CUST04183,Male,0,No,Yes,51,No,No,DSL,No,No internet service,No internet service,Yes,Yes,No,One year,Yes,Electronic check,119.56,6097.56,No
CUST04184,Female,0,No,Yes,69,No,No phone service,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,No,Mailed check,67.54,4660.26,No
CUST04185,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,One year,Yes,Electronic check,41.5,2116.5,Yes
CUST04186,Female,0,Yes,Yes,36,Yes,No,DSL,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,41.64,1499.04,No
CUST04187,Female,0,No,Yes,2,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),26.04,52.08,Yes
CUST04188,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,96.71,676.97,No
CUST04189,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),49.34,444.06,Yes
CUST04190,Female,0,No,Yes,46,No,No phone service,DSL,Yes,No,No,No internet service,No,No internet service,Two year,No,Electronic check,37.27,1714.42,No
CUST04191,Male,0,No,Yes,40,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.37,3654.8,No
CUST04192,Female,0,No,Yes,63,No,No phone service,No,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,50.91,3207.33,No
CUST04193,Male,0,Yes,Yes,41,No,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,No,Electronic check,80.05,3282.05,No
CUST04194,Male,0,No,No,42,No,No,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),61.78,2594.76,No
CUST04195,Female,0,No,Yes,8,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,No,Electronic check,53.42,427.36,No
CUST04196,Male,0,No,No,13,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),68.94,896.22,No
CUST04197,Male,0,Yes,No,3,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),51.38,154.14,Yes
CUST04198,Male,0,Yes,Yes,1,Yes,No phone service,No,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),107.06,107.06,No
CUST04199,Male,0,No,No,0,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,One year,No,Credit card (automatic),27.3,0.0,No
CUST04200,Female,0,Yes,Yes,64,Yes,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.02,1473.28,No
CUST04201,Female,0,No,No,45,Yes,Yes,No,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),60.64,2728.8,No
CUST04202,Female,0,Yes,No,58,No,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.28,2162.24,Yes
CUST04203,Female,0,No,No,6,No,Yes,No,No internet service,No,No,No,No,Yes,Two year,No,Credit card (automatic),94.37,566.22,No
CUST04204,Female,0,Yes,Yes,65,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),55.34,3597.1,No
CUST04205,Female,0,No,No,14,No,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,46.14,645.96,Yes
